x1_id,x2_session,x3_trial,x4_index_forests,x5_order_trials_in_forest_0x28not_days0x29,x6_continuous_energy_trial_start,x7_weather_type,x8_side_options_on_screen,x9_button_pressed,x10_RT,x11_choice,x12_continuous_energy_trial_end,x13_gain_magnitude,x14_p_foraging_gain,x15_not_used_set_to_NaN,x16_horizon_correct_maximum,x17_horizon_correct_adjusted,x18_win_magnitude_high_low,x19_wait_when_safe,x20_energy_change_in_trial,x21_optimal_policy_binary,x22_optimal_policy,x23_pseudo0x2Doptimal_horizon0x2D1_binary,x24_pseudo0x2Doptimal_horizon0x2D1,x25_expected_energy_wO_boundaries,x26_logRT,x27_indifferent_optimal,empty,empty1,empty2,empty3,empty4,empty5,empty6,empty7,empty8,x37_binary_energy,x38_foraging_outcome_win,x39_foraging_outcome_loss,x40_expected_energy_w_boundaries,x41_expected_energy_change,empty9,empty10,empty11,empty12,empty13,empty14,empty15,empty16,empty17,empty18,empty19,x53_fatal_foraging_possible,x54_oneIfNrg1_else_pGain,x55_oneIfNrg1_else_EVenergy,x56_rule0x26PGain3WWS,x57_weather_1_gain_magnitude,x58_weather_2_gain_magnitude,x59_weather_1_p_gain,x60_weather_2_p_gain,weather_dynamic,p_delta,p_delta_dynamic,BNW_conditions,p_delta_BNW_conditions_fit,p_delta_BNW_conditions_uncertain,p_delta_BNW_conditions_uncertain_fit
323,1,1,1166,1,3,1,2,25.0,628,1,1,2,0.5,,3,3,1,0,0,1,0.15,2,0.0,0.0,6.4425401664682,0,0,0,0,0,0,0,0,0,0,0,5,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.5,2,3,0.5,0.7,0.0,-0.19999999999999996,-0.19999999999999996,0.5,0.5745491799144629,0.23712890836262868,6.87689148985434
323,1,2,1166,2,1,2,2,25.0,451,1,0,3,0.7,,3,2,1,0,-2,1,0.7,1,0.7,1.5,6.11146733950268,0,0,0,0,0,0,0,0,0,0,1,4,0,2.8,1.8,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,2,3,0.5,0.7,1.0,0.19999999999999996,0.7,1.0,1.0121177096745573,0.19409279697878998,6.517718377281091
323,1,3,1166,3,0,0,0,25.0,1033,0,0,0,3.0,,3,1,1,0,-1,0,0.0,0,0.0,4.0,6.94022246911964,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,3.0,2,3,0.5,0.7,-1.0,2.5,2.5,0.5,,,
323,1,4,728,1,3,2,2,2.0,832,0,2,3,0.4,,4,4,1,0,0,1,0.20475,2,0.0,2.2204460492503086e-16,6.72383244082121,0,0,0,0,0,0,0,0,0,0,0,5,1,2.6,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-0.4,0.4,1,3,0.1,0.4,1.0,0.30000000000000004,0.30000000000000004,0.5,0.9964194751640009,0.2109433004074592,6.658350222731099
323,1,5,728,2,2,1,2,2.0,764,0,1,1,0.1,,4,3,1,0,-1,0,-0.15,0,-0.9,-1.7,6.63856778916652,0,0,0,0,0,0,0,0,0,0,0,3,0,0.3,-1.7,0,0,0,0,0,0,0,0,0,0,0,1,0.1,-1.7,0.1,1,3,0.1,0.4,0.0,-0.30000000000000004,-0.30000000000000004,0.5,0.4901751208645552,0.24086804575417267,6.908097785499447
323,1,6,728,3,1,2,2,25.0,644,1,0,3,0.4,,4,2,1,0,-1,1,0.4,1,0.4,2.2204460492503086e-16,6.46769872610435,0,0,0,0,0,0,0,0,0,0,1,4,0,1.6,0.6,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1,3,0.1,0.4,1.0,0.30000000000000004,0.4,1.0,1.0964917687244649,0.18714285143248421,6.4597151447906525
323,1,7,728,4,0,0,0,25.0,756,0,0,0,3.0,,4,1,1,0,-1,0,0.0,0,0.0,4.0,6.62804137617953,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,3.0,1,3,0.1,0.4,-1.0,2.9,2.9,0.5,,,
323,1,8,755,1,3,1,2,2.0,1243,0,2,0,0.1,,4,4,2,0,0,0,-0.1143625,2,0.0,-1.8,7.12528309151071,0,0,0,0,0,0,0,0,0,0,0,3,1,1.2,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1.8,0.1,0,4,0.1,0.6,0.0,-0.5,-0.5,0.5,0.32142700276474007,0.24651244556368512,6.955205123569767
323,1,9,755,2,2,2,1,2.0,749,1,5,4,0.6,,4,3,2,0,-1,1,0.2825,0,-0.4,1.6,6.61873898351722,0,0,0,0,0,0,0,0,0,0,0,5,0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,1.0,0.6,0,4,0.1,0.6,1.0,0.5,0.5,0.5,1.165167593263816,0.19790747291153604,6.549555106580412
323,1,10,755,3,5,2,1,2.0,782,1,5,4,0.6,,4,2,2,1,3,2,0.0,2,0.0,1.6,6.66185474054531,1,0,0,0,0,0,0,0,0,0,0,5,3,4.2,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.6,-0.8,0.0,0,4,0.1,0.6,0.0,0.5,-0.4,0.0,1.0650952997033518,0.22025948403723036,6.736101733358182
