x1_id,x2_session,x3_trial,x4_index_forests,x5_order_trials_in_forest_0x28not_days0x29,x6_continuous_energy_trial_start,x7_weather_type,x8_side_options_on_screen,x9_button_pressed,x10_RT,x11_choice,x12_continuous_energy_trial_end,x13_gain_magnitude,x14_p_foraging_gain,x15_not_used_set_to_NaN,x16_horizon_correct_maximum,x17_horizon_correct_adjusted,x18_win_magnitude_high_low,x19_wait_when_safe,x20_energy_change_in_trial,x21_optimal_policy_binary,x22_optimal_policy,x23_pseudo0x2Doptimal_horizon0x2D1_binary,x24_pseudo0x2Doptimal_horizon0x2D1,x25_expected_energy_wO_boundaries,x26_logRT,x27_indifferent_optimal,empty,empty1,empty2,empty3,empty4,empty5,empty6,empty7,empty8,x37_binary_energy,x38_foraging_outcome_win,x39_foraging_outcome_loss,x40_expected_energy_w_boundaries,x41_expected_energy_change,empty9,empty10,empty11,empty12,empty13,empty14,empty15,empty16,empty17,empty18,empty19,x53_fatal_foraging_possible,x54_oneIfNrg1_else_pGain,x55_oneIfNrg1_else_EVenergy,x56_rule0x26PGain3WWS,x57_weather_1_gain_magnitude,x58_weather_2_gain_magnitude,x59_weather_1_p_gain,x60_weather_2_p_gain,weather_dynamic,p_delta,p_delta_dynamic,BNW_conditions,p_delta_BNW_conditions_fit,p_delta_BNW_conditions_uncertain,p_delta_BNW_conditions_uncertain_fit
324,1,1,576,1,2,2,1,2.0,417,1,0,1,0.9,,4,4,2,0,0,1,0.225,0,-0.1,0.7,6.0330862217988,0,0,0,0,0,0,0,0,0,0,0,3,0,2.7,0.7,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.7,0.9,1,1,0.6,0.9,1.0,0.30000000000000004,0.30000000000000004,0.5,0.7578342857214225,0.2109433004074592,7.028649072619778
324,1,2,576,2,0,0,0,2.0,1307,0,0,0,1.0,,4,3,2,0,-2,0,0.0,0,0.0,0.0,7.17548971362422,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,1,1,0.6,0.9,-1.0,0.4,0.4,0.5,,,
324,1,3,576,3,0,0,0,25.0,1634,0,0,0,1.0,,4,2,2,0,0,0,0.0,0,0.0,0.0,7.39878627541995,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,1,1,0.6,0.9,-1.0,0.4,0.4,0.5,,,
324,1,4,576,4,0,0,0,2.0,579,0,0,0,1.0,,4,1,2,0,0,0,0.0,0,0.0,0.0,6.361302477573,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,1,1,0.6,0.9,-1.0,0.4,0.4,0.5,,,
324,1,5,494,1,2,1,2,25.0,300,1,5,3,0.5,,4,4,1,0,0,0,-0.1,0,-0.5,0.5,5.7037824746562,0,0,0,0,0,0,0,0,0,0,0,5,0,2.5,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,3,4,0.5,0.7,0.0,-0.19999999999999996,-0.19999999999999996,0.5,0.6275684586523473,0.23712890836262868,7.08917581149179
324,1,6,494,2,5,1,2,2.0,379,0,4,3,0.5,,4,3,1,1,3,2,0.0,2,0.0,0.5,5.93753620508243,1,0,0,0,0,0,0,0,0,0,0,5,3,4.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-1.0,0.0,3,4,0.5,0.7,0.0,-0.19999999999999996,-0.5,0.0,0.6923855601081196,0.2476276374606213,7.1134431050253255
324,1,7,494,3,4,1,2,25.0,1257,1,2,3,0.5,,4,2,1,1,-1,2,0.0,2,0.0,0.5,7.13648320859025,1,0,0,0,0,0,0,0,0,0,0,5,2,3.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-0.5,0.0,3,4,0.5,0.7,0.0,-0.19999999999999996,-0.5,0.0,0.6923855601081196,0.2476276374606213,7.1134431050253255
324,1,8,494,4,2,1,1,25.0,1678,0,1,3,0.5,,4,1,1,1,-2,0,-0.5,0,-0.5,0.5,7.42535788702715,0,0,0,0,0,0,0,0,0,0,0,5,0,2.5,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0,3,4,0.5,0.7,0.0,-0.19999999999999996,-0.5,0.0,0.6923855601081196,0.2476276374606213,7.1134431050253255
324,1,9,68,1,2,1,2,2.0,1605,0,1,1,0.1,,4,4,2,0,-1,0,-0.2175,0,-0.9,-1.7,7.38087903556412,0,0,0,0,0,0,0,0,0,0,0,3,0,0.3,-1.7,0,0,0,0,0,0,0,0,0,0,0,1,0.1,-1.7,0.1,1,3,0.1,0.5,0.0,-0.4,-0.4,0.5,0.5754621278247173,0.24400705910446963,7.105074317059676
324,1,10,68,2,1,2,2,25.0,1903,1,4,3,0.5,,4,3,2,0,-1,1,0.5,1,0.5,0.5,7.55118686729615,0,0,0,0,0,0,0,0,0,0,1,4,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1,3,0.1,0.5,1.0,0.4,0.5,1.0,0.7190703496794653,0.18006393707121562,6.957272950118189
