x1_id,x2_session,x3_trial,x4_index_forests,x5_order_trials_in_forest_0x28not_days0x29,x6_continuous_energy_trial_start,x7_weather_type,x8_side_options_on_screen,x9_button_pressed,x10_RT,x11_choice,x12_continuous_energy_trial_end,x13_gain_magnitude,x14_p_foraging_gain,x15_not_used_set_to_NaN,x16_horizon_correct_maximum,x17_horizon_correct_adjusted,x18_win_magnitude_high_low,x19_wait_when_safe,x20_energy_change_in_trial,x21_optimal_policy_binary,x22_optimal_policy,x23_pseudo0x2Doptimal_horizon0x2D1_binary,x24_pseudo0x2Doptimal_horizon0x2D1,x25_expected_energy_wO_boundaries,x26_logRT,x27_indifferent_optimal,empty,empty1,empty2,empty3,empty4,empty5,empty6,empty7,empty8,x37_binary_energy,x38_foraging_outcome_win,x39_foraging_outcome_loss,x40_expected_energy_w_boundaries,x41_expected_energy_change,empty9,empty10,empty11,empty12,empty13,empty14,empty15,empty16,empty17,empty18,empty19,x53_fatal_foraging_possible,x54_oneIfNrg1_else_pGain,x55_oneIfNrg1_else_EVenergy,x56_rule0x26PGain3WWS,x57_weather_1_gain_magnitude,x58_weather_2_gain_magnitude,x59_weather_1_p_gain,x60_weather_2_p_gain
320,1,1,576,1,2,2,1,25,1383,0,1,1,0.9,NaN,4,4,2,0,0,1,0.225,0,-0.1,0.7,7.23201033166476,0,0,0,0,0,0,0,0,0,0,0,3,0,2.7,0.7,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.7,0.9,1,1,0.6,0.9
320,1,2,576,2,1,2,2,NaN,1759,0,0,1,0.9,NaN,4,3,2,0,-1,1,0.7425,1,0.9,0.7,7.47250074473756,0,0,0,0,0,0,0,0,0,0,1,2,0,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.6,0.9
320,1,3,576,3,0,0,0,NaN,1300,0,0,0,1,NaN,4,2,2,0,-1,0,0,0,0,0,7.17011954344963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0.6,0.9
320,1,4,576,4,0,0,0,25,727,0,0,0,1,NaN,4,1,2,0,0,0,0,0,0,0,6.58892647753352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0.6,0.9
320,1,5,494,1,2,2,1,2,704,1,5,4,0.7,NaN,4,4,1,0,0,1,0.1,0,-0.3,2.2,6.55677835615804,0,0,0,0,0,0,0,0,0,0,0,5,0,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0.7,1.5,0.7,3,4,0.5,0.7
320,1,6,494,2,5,2,2,2,1525,0,4,4,0.7,NaN,4,3,1,1,3,2,0,2,0,2.2,7.32974968904151,1,0,0,0,0,0,0,0,0,0,0,5,3,4.4,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.7,-0.6,0,3,4,0.5,0.7
320,1,7,494,3,4,1,2,2,1630,0,3,3,0.5,NaN,4,2,1,1,-1,2,0,2,0,0.5,7.39633529380081,1,0,0,0,0,0,0,0,0,0,0,5,2,3.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-0.5,0,3,4,0.5,0.7
320,1,8,494,4,3,1,1,2,1510,1,1,3,0.5,NaN,4,1,1,1,-1,2,0,2,0,0.5,7.31986492980897,1,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,3,4,0.5,0.7
320,1,9,68,1,2,1,1,NaN,2000,0,1,1,0.1,NaN,4,4,2,0,-2,0,-0.2175,0,-0.9,-1.7,7.60090245954208,0,0,0,0,0,0,0,0,0,0,0,3,0,0.3,-1.7,0,0,0,0,0,0,0,0,0,0,0,1,0.1,-1.7,0.1,1,3,0.1,0.5
320,1,10,68,2,1,1,1,2,1498,1,0,1,0.1,NaN,4,3,2,0,-1,1,0.04,1,0.1,-1.7,7.31188616407716,0,0,0,0,0,0,0,0,0,0,1,2,0,0.2,-0.8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,0.1,0.5
320,1,11,68,3,0,0,0,25,715,0,0,0,3,NaN,4,2,2,0,-1,0,0,0,0,4,6.57228254269401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1,3,0.1,0.5
320,1,12,68,4,0,0,0,2,658,0,0,0,3,NaN,4,1,2,0,0,0,0,0,0,4,6.48920493132532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1,3,0.1,0.5
