x1_id,x2_session,x3_trial,x4_index_forests,x5_order_trials_in_forest_0x28not_days0x29,x6_continuous_energy_trial_start,x7_weather_type,x8_side_options_on_screen,x9_button_pressed,x10_RT,x11_choice,x12_continuous_energy_trial_end,x13_gain_magnitude,x14_p_foraging_gain,x15_not_used_set_to_NaN,x16_horizon_correct_maximum,x17_horizon_correct_adjusted,x18_win_magnitude_high_low,x19_wait_when_safe,x20_energy_change_in_trial,x21_optimal_policy_binary,x22_optimal_policy,x23_pseudo0x2Doptimal_horizon0x2D1_binary,x24_pseudo0x2Doptimal_horizon0x2D1,x25_expected_energy_wO_boundaries,x26_logRT,x27_indifferent_optimal,empty,empty1,empty2,empty3,empty4,empty5,empty6,empty7,empty8,x37_binary_energy,x38_foraging_outcome_win,x39_foraging_outcome_loss,x40_expected_energy_w_boundaries,x41_expected_energy_change,empty9,empty10,empty11,empty12,empty13,empty14,empty15,empty16,empty17,empty18,empty19,x53_fatal_foraging_possible,x54_oneIfNrg1_else_pGain,x55_oneIfNrg1_else_EVenergy,x56_rule0x26PGain3WWS,x57_weather_1_gain_magnitude,x58_weather_2_gain_magnitude,x59_weather_1_p_gain,x60_weather_2_p_gain
304,1,1,1164,1,3,1,1,2,686,1,1,1,0.5,NaN,3,3,1,0,0,1,0.15,2,0,-0.5,6.53087762772588,0,0,0,0,0,0,0,0,0,0,0,4,1,2.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-0.5,0.5,1,4,0.5,0.7
304,1,2,1164,2,1,1,1,25,1020,0,0,1,0.5,NaN,3,2,1,0,-2,1,0.5,1,0.5,-0.5,6.92755790627832,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,0.5,0.7
304,1,3,1164,3,0,0,0,2,786,0,0,0,4,NaN,3,1,1,0,-1,0,0,0,0,6,6.66695679242921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,1,4,0.5,0.7
304,1,4,74,1,2,1,1,25,1370,0,1,3,0.1,NaN,5,5,1,0,0,0,-0.2,0,-0.9,-1.5,7.22256601882217,0,0,0,0,0,0,0,0,0,0,0,5,0,0.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,1,0.1,-1.5,0.1,3,4,0.1,0.5
304,1,5,74,2,1,2,2,25,903,1,5,4,0.5,NaN,5,4,1,0,-1,1,0.5,1,0.5,1,6.80572255341699,0,0,0,0,0,0,0,0,0,0,1,5,0,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,4,0.1,0.5
304,1,6,74,3,5,1,2,2,1287,0,4,3,0.1,NaN,5,3,1,1,4,2,0,2,0,-1.5,7.16006920759613,1,0,0,0,0,0,0,0,0,0,0,5,3,3.2,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1.8,0,3,4,0.1,0.5
304,1,7,74,4,4,2,1,25,1475,0,3,4,0.5,NaN,5,2,1,1,-1,2,0,2,0,1,7.29641326877392,1,0,0,0,0,0,0,0,0,0,0,5,2,3.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-0.5,0,3,4,0.1,0.5
304,1,8,74,5,3,1,2,2,1012,0,2,3,0.1,NaN,5,1,1,1,-1,2,0,2,0,-1.5,6.91968384984741,1,0,0,0,0,0,0,0,0,0,0,5,1,1.4,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1.6,0,3,4,0.1,0.5
304,1,9,843,1,3,2,1,2,936,1,1,2,0.4,NaN,3,3,1,0,-1,1,0.188,2,0,-0.4,6.84161547647759,0,0,0,0,0,0,0,0,0,0,0,5,1,2.6,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-0.4,0.4,0,2,0.2,0.4
304,1,10,843,2,1,1,2,2,1776,0,0,0,0.2,NaN,3,2,1,0,-2,1,0.0599999999999999,1,0.2,-1.6,7.48211892355212,0,0,0,0,0,0,0,0,0,0,1,1,0,0.2,-0.8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0.2,0.4
304,1,11,843,3,0,0,0,2,963,0,0,0,2,NaN,3,1,1,0,-1,0,0,0,0,2,6.87005341179813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,2,0.2,0.4
304,1,12,68,1,2,1,1,25,1281,0,1,1,0.1,NaN,4,4,1,0,0,0,-0.2175,0,-0.9,-1.7,7.15539630189673,0,0,0,0,0,0,0,0,0,0,0,3,0,0.3,-1.7,0,0,0,0,0,0,0,0,0,0,0,1,0.1,-1.7,0.1,1,3,0.1,0.5
304,1,13,68,2,1,2,1,2,927,1,0,3,0.5,NaN,4,3,1,0,-1,1,0.5,1,0.5,0.5,6.83195356556585,0,0,0,0,0,0,0,0,0,0,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,0.1,0.5
304,1,14,68,3,0,0,0,2,844,0,0,0,3,NaN,4,2,1,0,-1,0,0,0,0,4,6.73815249459596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1,3,0.1,0.5
304,1,15,68,4,0,0,0,2,845,0,0,0,3,NaN,4,1,1,0,0,0,0,0,0,4,6.73933662735717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1,3,0.1,0.5
304,1,16,1241,1,3,1,1,2,1134,1,5,2,0.6,NaN,5,5,1,0,0,1,0.1192,2,0,0.4,7.0335064842877,0,0,0,0,0,0,0,0,0,0,0,5,1,3.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.6,2,3,0.6,0.8
304,1,17,1241,2,5,2,1,25,1824,0,4,3,0.8,NaN,5,4,1,1,2,0,-0.018,2,0,2,7.50878717063428,0,0,0,0,0,0,0,0,0,0,0,5,3,4.6,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.8,-0.4,0,2,3,0.6,0.8
304,1,18,1241,3,4,1,1,25,1225,0,3,2,0.6,NaN,5,3,1,1,-1,0,-0.1,2,0,0.4,7.11069612297883,0,0,0,0,0,0,0,0,0,0,0,5,2,3.8,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.6,-0.2,0,2,3,0.6,0.8
304,1,19,1241,4,3,1,2,2,1615,0,2,2,0.6,NaN,5,2,1,1,-1,0,-0.12,2,0,0.4,7.38709023565676,0,0,0,0,0,0,0,0,0,0,0,5,1,3.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0,2,3,0.6,0.8
304,1,20,1241,5,2,1,1,25,560,0,1,2,0.6,NaN,5,1,1,1,-1,0,-0.4,0,-0.4,0.4,6.32793678372919,0,0,0,0,0,0,0,0,0,0,0,4,0,2.4,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0.6,0.4,0,2,3,0.6,0.8
304,1,21,970,1,3,2,1,2,1106,1,5,2,0.5,NaN,3,3,2,0,-1,1,0.25,2,0,0,7.00850518208228,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,2,2,0.3,0.5
304,1,22,970,2,5,2,1,25,555,0,4,2,0.5,NaN,3,2,2,1,2,2,0,2,0,0,6.31896811374643,1,0,0,0,0,0,0,0,0,0,0,5,3,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-1,0,2,2,0.3,0.5
304,1,23,970,3,4,1,2,2,610,0,3,2,0.3,NaN,3,1,2,1,-1,2,0,2,0,-0.8,6.41345895716736,1,0,0,0,0,0,0,0,0,0,0,5,2,2.9,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,-1.1,0,2,2,0.3,0.5
304,1,24,576,1,2,1,1,2,881,1,3,1,0.6,NaN,4,4,1,0,-1,0,-0.05625,0,-0.4,-0.2,6.78105762593618,0,0,0,0,0,0,0,0,0,0,0,3,0,1.8,-0.2,0,0,0,0,0,0,0,0,0,0,0,1,0.6,-0.2,0.6,1,1,0.6,0.9
304,1,25,576,2,3,2,2,25,1119,1,4,1,0.9,NaN,4,3,1,0,1,1,0.15,2,0,0.7,7.02019070831193,0,0,0,0,0,0,0,0,0,0,0,4,1,3.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.7,0.9,1,1,0.6,0.9
304,1,26,576,3,4,1,2,2,713,0,3,1,0.6,NaN,4,2,1,1,1,2,0,2,0,-0.2,6.5694814204143,1,0,0,0,0,0,0,0,0,0,0,5,2,3.8,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.6,-0.2,0,1,1,0.6,0.9
304,1,27,576,4,3,1,1,25,1128,0,2,1,0.6,NaN,4,1,1,1,-1,2,0,2,0,-0.2,7.028201432058,1,0,0,0,0,0,0,0,0,0,0,4,1,2.8,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.6,-0.2,0,1,1,0.6,0.9
304,1,28,1061,1,3,2,1,2,948,1,1,3,0.5,NaN,4,4,2,0,-1,1,0.25,2,0,0.5,6.85435450225502,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,2,3,0.4,0.5
304,1,29,1061,2,1,1,2,25,573,1,3,2,0.4,NaN,4,3,2,0,-2,1,0.4,1,0.4,-0.4,6.35088571671474,0,0,0,0,0,0,0,0,0,0,1,3,0,1.2,0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,0.4,0.5
304,1,30,1061,3,3,1,2,NaN,2000,0,2,2,0.4,NaN,4,2,2,1,2,0,-0.33,2,0,-0.4,7.60090245954208,0,0,0,0,0,0,0,0,0,0,0,5,1,2.6,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-0.4,0,2,3,0.4,0.5
304,1,31,1061,4,2,2,2,2,1422,0,1,3,0.5,NaN,4,1,2,1,-1,0,-0.5,0,-0.5,0.5,7.25981961036319,0,0,0,0,0,0,0,0,0,0,0,5,0,2.5,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0,2,3,0.4,0.5
