x1_id,x2_session,x3_trial,x4_index_forests,x5_order_trials_in_forest_0x28not_days0x29,x6_continuous_energy_trial_start,x7_weather_type,x8_side_options_on_screen,x9_button_pressed,x10_RT,x11_choice,x12_continuous_energy_trial_end,x13_gain_magnitude,x14_p_foraging_gain,x15_not_used_set_to_NaN,x16_horizon_correct_maximum,x17_horizon_correct_adjusted,x18_win_magnitude_high_low,x19_wait_when_safe,x20_energy_change_in_trial,x21_optimal_policy_binary,x22_optimal_policy,x23_pseudo0x2Doptimal_horizon0x2D1_binary,x24_pseudo0x2Doptimal_horizon0x2D1,x25_expected_energy_wO_boundaries,x26_logRT,x27_indifferent_optimal,empty,empty1,empty2,empty3,empty4,empty5,empty6,empty7,empty8,x37_binary_energy,x38_foraging_outcome_win,x39_foraging_outcome_loss,x40_expected_energy_w_boundaries,x41_expected_energy_change,empty9,empty10,empty11,empty12,empty13,empty14,empty15,empty16,empty17,empty18,empty19,x53_fatal_foraging_possible,x54_oneIfNrg1_else_pGain,x55_oneIfNrg1_else_EVenergy,x56_rule0x26PGain3WWS,x57_weather_1_gain_magnitude,x58_weather_2_gain_magnitude,x59_weather_1_p_gain,x60_weather_2_p_gain
302,1,1,576,1,2,2,2,25,838,1,3,1,0.9,NaN,4,4,2,0,0,1,0.225,0,-0.1,0.7,6.73101810048208,0,0,0,0,0,0,0,0,0,0,0,3,0,2.7,0.7,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.7,0.9,1,1,0.6,0.9
302,1,2,576,2,3,1,2,2,1736,0,2,1,0.6,NaN,4,3,2,0,1,1,0.075,2,0,-0.2,7.4593388952203,0,0,0,0,0,0,0,0,0,0,0,4,1,2.8,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.6,-0.2,0.6,1,1,0.6,0.9
302,1,3,576,3,2,2,2,25,628,1,3,1,0.9,NaN,4,2,2,0,-1,1,0.15,0,-0.1,0.7,6.4425401664682,0,0,0,0,0,0,0,0,0,0,0,3,0,2.7,0.7,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.7,0.9,1,1,0.6,0.9
302,1,4,576,4,3,1,1,25,764,0,2,1,0.6,NaN,4,1,2,1,1,2,0,2,0,-0.2,6.63856778916652,1,0,0,0,0,0,0,0,0,0,0,4,1,2.8,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.6,-0.2,0,1,1,0.6,0.9
302,1,5,494,1,2,1,2,25,1518,1,0,3,0.5,NaN,4,4,1,0,-1,0,-0.1,0,-0.5,0.5,7.32514895795557,0,0,0,0,0,0,0,0,0,0,0,5,0,2.5,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,3,4,0.5,0.7
302,1,6,494,2,0,0,0,25,816,0,0,0,4,NaN,4,3,1,0,-2,0,0,0,0,6,6.70441435496411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,3,4,0.5,0.7
302,1,7,494,3,0,0,0,25,755,0,0,0,4,NaN,4,2,1,0,0,0,0,0,0,6,6.62671774924902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,3,4,0.5,0.7
302,1,8,494,4,0,0,0,25,712,0,0,0,4,NaN,4,1,1,0,0,0,0,0,0,6,6.56807791141198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,3,4,0.5,0.7
302,1,9,68,1,2,2,1,2,1182,1,0,3,0.5,NaN,4,4,2,0,0,1,0.23,0,-0.5,0.5,7.07496319796604,0,0,0,0,0,0,0,0,0,0,0,5,0,2.5,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1,3,0.1,0.5
302,1,10,68,2,0,0,0,2,1868,0,0,0,3,NaN,4,3,2,0,-2,0,0,0,0,4,7.53262361878879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1,3,0.1,0.5
302,1,11,68,3,0,0,0,2,589,0,0,0,3,NaN,4,2,2,0,0,0,0,0,0,4,6.37842618365159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1,3,0.1,0.5
302,1,12,68,4,0,0,0,2,489,0,0,0,3,NaN,4,1,2,0,0,0,0,0,0,4,6.19236248947487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1,3,0.1,0.5
302,1,13,391,1,2,1,2,25,1919,1,2,0,0.4,NaN,5,5,1,0,0,0,-0.00269999999999992,0,-0.6,-1.2,7.5595594960077,0,0,0,0,0,0,0,0,0,0,0,2,0,0.8,-1.2,0,0,0,0,0,0,0,0,0,0,0,1,0.4,-1.2,0.4,0,0,0.4,0.6
302,1,14,391,2,2,2,1,2,1075,1,2,0,0.6,NaN,5,4,1,0,0,1,0.049,0,-0.4,-0.8,6.98007594056176,0,0,0,0,0,0,0,0,0,0,0,2,0,1.2,-0.8,0,0,0,0,0,0,0,0,0,0,0,1,0.6,-0.8,0.6,0,0,0.4,0.6
302,1,15,391,3,2,2,2,25,1792,1,0,0,0.6,NaN,5,3,1,0,0,1,0.0800000000000001,0,-0.4,-0.8,7.49108759353488,0,0,0,0,0,0,0,0,0,0,0,2,0,1.2,-0.8,0,0,0,0,0,0,0,0,0,0,0,1,0.6,-0.8,0.6,0,0,0.4,0.6
302,1,16,391,4,0,0,0,NaN,2001,0,0,0,0,NaN,5,2,1,0,-2,0,0,0,0,-2,7.60140233458373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4,0.6
302,1,17,391,5,0,0,0,25,508,0,0,0,0,NaN,5,1,1,0,0,0,0,0,0,-2,6.23048144757848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4,0.6
302,1,18,475,1,2,2,2,25,981,1,4,2,0.6,NaN,3,3,1,0,0,1,0.05,0,-0.4,0.4,6.88857245956536,0,0,0,0,0,0,0,0,0,0,0,4,0,2.4,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0.6,0.4,0.6,2,2,0.5,0.6
302,1,19,475,2,4,2,2,2,459,0,3,2,0.6,NaN,3,2,1,1,2,2,0,2,0,0.4,6.12905021006055,1,0,0,0,0,0,0,0,0,0,0,5,2,3.8,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.6,-0.2,0,2,2,0.5,0.6
302,1,20,475,3,3,2,2,2,415,0,2,2,0.6,NaN,3,1,1,1,-1,2,0,2,0,0.4,6.0282785202307,1,0,0,0,0,0,0,0,0,0,0,5,1,3.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0,2,2,0.5,0.6
302,1,21,466,1,2,2,2,25,1178,1,2,0,0.6,NaN,5,5,1,0,-1,1,0.01668125,0,-0.4,-0.8,7.07157336421153,0,0,0,0,0,0,0,0,0,0,0,2,0,1.2,-0.8,0,0,0,0,0,0,0,0,0,0,0,1,0.6,-0.8,0.6,0,0,0.5,0.6
302,1,22,466,2,2,1,1,2,809,1,0,0,0.5,NaN,5,4,1,0,0,0,-0.00449999999999995,0,-0.5,-1,6.69579891705849,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0.5,-1,0.5,0,0,0.5,0.6
302,1,23,466,3,0,0,0,2,676,0,0,0,0,NaN,5,3,1,0,-2,0,0,0,0,-2,6.51619307604296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0.6
302,1,24,466,4,0,0,0,2,673,0,0,0,0,NaN,5,2,1,0,0,0,0,0,0,-2,6.51174532964473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0.6
302,1,25,466,5,0,0,0,2,566,0,0,0,0,NaN,5,1,1,0,0,0,0,0,0,-2,6.33859407820318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0.6
302,1,26,1061,1,3,1,1,25,749,0,2,2,0.4,NaN,4,4,1,0,0,1,0.195,2,0,-0.4,6.61873898351722,0,0,0,0,0,0,0,0,0,0,0,5,1,2.6,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-0.4,0.4,2,3,0.4,0.5
302,1,27,1061,2,2,2,2,25,726,1,5,3,0.5,NaN,4,3,1,0,-1,1,0.05,0,-0.5,0.5,6.5875500148248,0,0,0,0,0,0,0,0,0,0,0,5,0,2.5,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,2,3,0.4,0.5
302,1,28,1061,3,5,2,1,25,1003,0,4,3,0.5,NaN,4,2,1,1,3,2,0,2,0,0.5,6.91075078796194,1,0,0,0,0,0,0,0,0,0,0,5,3,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-1,0,2,3,0.4,0.5
302,1,29,1061,4,4,1,2,2,601,0,3,2,0.4,NaN,4,1,1,1,-1,2,0,2,0,-0.4,6.39859493453521,1,0,0,0,0,0,0,0,0,0,0,5,2,3.2,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-0.8,0,2,3,0.4,0.5
302,1,30,1164,1,3,1,2,2,801,0,2,1,0.5,NaN,3,3,2,0,-1,1,0.15,2,0,-0.5,6.68586094706836,0,0,0,0,0,0,0,0,0,0,0,4,1,2.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-0.5,0.5,1,4,0.5,0.7
302,1,31,1164,2,2,1,2,2,710,0,1,1,0.5,NaN,3,2,2,0,-1,0,-0.1,0,-0.5,-0.5,6.56526497003536,0,0,0,0,0,0,0,0,0,0,0,3,0,1.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.5,-0.5,0.5,1,4,0.5,0.7
302,1,32,1164,3,1,2,2,25,613,1,5,4,0.7,NaN,3,1,2,0,-1,1,0.7,1,0.7,2.2,6.41836493593621,0,0,0,0,0,0,0,0,0,0,1,5,0,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,0.5,0.7
302,1,33,74,1,2,2,2,25,671,1,5,4,0.5,NaN,5,5,2,0,4,1,0.2,0,-0.5,1,6.50876913697168,0,0,0,0,0,0,0,0,0,0,0,5,0,2.5,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,3,4,0.1,0.5
