x1_id,x2_session,x3_trial,x4_index_forests,x5_order_trials_in_forest_0x28not_days0x29,x6_continuous_energy_trial_start,x7_weather_type,x8_side_options_on_screen,x9_button_pressed,x10_RT,x11_choice,x12_continuous_energy_trial_end,x13_gain_magnitude,x14_p_foraging_gain,x15_not_used_set_to_NaN,x16_horizon_correct_maximum,x17_horizon_correct_adjusted,x18_win_magnitude_high_low,x19_wait_when_safe,x20_energy_change_in_trial,x21_optimal_policy_binary,x22_optimal_policy,x23_pseudo0x2Doptimal_horizon0x2D1_binary,x24_pseudo0x2Doptimal_horizon0x2D1,x25_expected_energy_wO_boundaries,x26_logRT,x27_indifferent_optimal,empty,empty1,empty2,empty3,empty4,empty5,empty6,empty7,empty8,x37_binary_energy,x38_foraging_outcome_win,x39_foraging_outcome_loss,x40_expected_energy_w_boundaries,x41_expected_energy_change,empty9,empty10,empty11,empty12,empty13,empty14,empty15,empty16,empty17,empty18,empty19,x53_fatal_foraging_possible,x54_oneIfNrg1_else_pGain,x55_oneIfNrg1_else_EVenergy,x56_rule0x26PGain3WWS,x57_weather_1_gain_magnitude,x58_weather_2_gain_magnitude,x59_weather_1_p_gain,x60_weather_2_p_gain,weather_dynamic,p_delta,p_delta_dynamic,BNW_conditions,p_delta_BNW_conditions_fit,p_delta_BNW_conditions_uncertain,p_delta_BNW_conditions_uncertain_fit
321,1,1,728,1,3,2,1,2.0,952,1,1,3,0.4,,4,4,2,0,0,1,0.20475,2,0.0,2.2204460492503086e-16,6.85856503479136,0,0,0,0,0,0,0,0,0,0,0,5,1,2.6,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-0.4,0.4,1,3,0.1,0.4,1.0,0.30000000000000004,0.30000000000000004,0.5,0.6945757756941571,0.2109433004074592,6.7198924090039585
321,1,2,728,2,1,2,1,2.0,636,1,0,3,0.4,,4,3,2,0,-2,1,0.4,1,0.4,2.2204460492503086e-16,6.45519856334012,0,0,0,0,0,0,0,0,0,0,1,4,0,1.6,0.6,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1,3,0.1,0.4,1.0,0.30000000000000004,0.4,1.0,1.1740452341372805,0.18714285143248421,6.551593129067634
321,1,3,728,3,0,0,0,2.0,752,0,0,0,3.0,,4,2,2,0,-1,0,0.0,0,0.0,4.0,6.62273632394984,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,3.0,1,3,0.1,0.4,-1.0,2.9,2.9,0.5,,,
321,1,4,728,4,0,0,0,2.0,1289,0,0,0,3.0,,4,1,2,0,0,0,0.0,0,0.0,4.0,7.16162200293919,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,3.0,1,3,0.1,0.4,-1.0,2.9,2.9,0.5,,,
321,1,5,863,1,3,1,1,2.0,1983,1,1,1,0.2,,3,3,1,0,0,1,0.0549999999999999,2,0.0,-1.4,7.5923661285198,0,0,0,0,0,0,0,0,0,0,0,4,1,1.6,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.2,-1.4,0.2,1,3,0.2,0.5,0.0,-0.3,-0.3,0.5,0.35483265108986134,0.2408680457541727,6.931498211038415
321,1,6,863,2,1,1,1,2.0,1056,1,0,1,0.2,,3,2,1,0,-2,1,0.2,1,0.2,-1.4,6.96224346426621,0,0,0,0,0,0,0,0,0,0,1,2,0,0.4,-0.6,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1,3,0.2,0.5,1.0,-0.3,0.2,1.0,0.8343021095329848,0.22510682975988858,6.820046477268688
321,1,7,863,3,0,0,0,2.0,708,0,0,0,3.0,,3,1,1,0,-1,0,0.0,0,0.0,4.0,6.56244409369372,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,3.0,1,3,0.2,0.5,-1.0,2.8,2.8,0.5,,,
321,1,8,721,1,3,1,1,25.0,947,0,2,0,0.1,,3,3,2,0,0,0,-0.16875,2,0.0,-1.8,6.85329909318608,0,0,0,0,0,0,0,0,0,0,0,3,1,1.2,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1.8,0.1,0,0,0.1,0.4,0.0,-0.30000000000000004,-0.30000000000000004,0.5,0.3548326510898613,0.24086804575417267,6.931498211038415
321,1,9,721,2,2,2,1,2.0,871,1,0,0,0.4,,3,2,2,0,-1,1,0.15,0,-0.6,-1.2,6.7696419768525,0,0,0,0,0,0,0,0,0,0,0,2,0,0.8,-1.2,0,0,0,0,0,0,0,0,0,0,0,1,0.4,-1.2,0.4,0,0,0.1,0.4,1.0,0.30000000000000004,0.30000000000000004,0.5,0.6945757756941571,0.2109433004074592,6.7198924090039585
321,1,10,721,3,0,0,0,2.0,716,0,0,0,0.0,,3,1,2,0,-2,0,0.0,0,0.0,-2.0,6.57368016696065,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0.1,0.4,-1.0,-0.1,-0.1,0.5,,,
321,1,11,883,1,3,2,1,2.0,829,1,5,3,0.6,,3,3,1,0,0,1,0.26,2,0.0,1.0,6.7202201551353,0,0,0,0,0,0,0,0,0,0,0,5,1,3.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.6,3,3,0.2,0.6,1.0,0.39999999999999997,0.39999999999999997,0.5,0.751199629794873,0.2045556378634519,6.674723554930533
321,1,12,883,2,5,1,1,25.0,659,0,4,3,0.2,,3,2,1,1,2,2,0.0,2,0.0,-1.0,6.49072353450251,1,0,0,0,0,0,0,0,0,0,0,5,3,3.4,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0.2,-1.6,0.0,3,3,0.2,0.6,0.0,-0.39999999999999997,-0.8,0.0,-0.18126066145397798,0.24986909623677359,6.995147023566491
321,1,13,883,3,4,2,2,2.0,1387,0,3,3,0.6,,3,1,1,1,-1,2,0.0,2,0.0,1.0,7.23489842031483,1,0,0,0,0,0,0,0,0,0,0,5,2,3.8,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.6,-0.2,0.0,3,3,0.2,0.6,0.0,0.39999999999999997,-0.4,0.0,0.2717301713517496,0.22573783026237162,6.8245084489869114
321,1,14,275,1,2,1,2,2.0,1702,0,1,0,0.3,,5,5,2,0,-1,0,-0.14,0,-0.7,-1.4,7.43955930913332,0,0,0,0,0,0,0,0,0,0,0,2,0,0.6,-1.4,0,0,0,0,0,0,0,0,0,0,0,1,0.3,-1.4,0.3,0,4,0.3,0.4,0.0,-0.10000000000000003,-0.10000000000000003,0.5,0.4680803592912932,0.23282869450617835,6.874649828572384
321,1,15,275,2,1,1,1,2.0,1552,1,0,0,0.3,,5,4,2,0,-1,1,0.0713625,1,0.3,-1.4,7.34729970074316,0,0,0,0,0,0,0,0,0,0,1,1,0,0.3,-0.7,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,0,4,0.3,0.4,1.0,-0.10000000000000003,0.3,1.0,0.9475498177344166,0.21365975448840868,6.739101175455573
321,1,16,275,3,0,0,0,25.0,1375,0,0,0,4.0,,5,3,2,0,-1,0,0.0,0,0.0,6.0,7.22620901010067,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0.0,4.0,0,4,0.3,0.4,-1.0,3.7,3.7,0.5,,,
321,1,17,275,4,0,0,0,2.0,1343,0,0,0,4.0,,5,2,2,0,0,0,0.0,0,0.0,6.0,7.20266119652324,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0.0,4.0,0,4,0.3,0.4,-1.0,3.7,3.7,0.5,,,
321,1,18,275,5,0,0,0,25.0,1076,0,0,0,4.0,,5,1,2,0,0,0,0.0,0,0.0,6.0,6.98100574072173,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0.0,4.0,0,4,0.3,0.4,-1.0,3.7,3.7,0.5,,,
321,1,19,755,1,3,1,1,25.0,1008,0,2,0,0.1,,4,4,1,0,0,0,-0.1143625,2,0.0,-1.8,6.91572344863131,0,0,0,0,0,0,0,0,0,0,0,3,1,1.2,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1.8,0.1,0,4,0.1,0.6,0.0,-0.5,-0.5,0.5,0.24158494288842944,0.24651244556368512,6.97141125741046
321,1,20,755,2,2,1,1,25.0,779,0,1,0,0.1,,4,3,1,0,-1,0,-0.27,0,-0.9,-1.8,6.65801104587075,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2,-1.8,0,0,0,0,0,0,0,0,0,0,0,1,0.1,-1.8,0.1,0,4,0.1,0.6,0.0,-0.5,-0.5,0.5,0.24158494288842944,0.24651244556368512,6.97141125741046
321,1,21,755,3,1,2,2,25.0,689,1,5,4,0.6,,4,2,1,0,-1,1,0.6,1,0.6,1.6,6.53524127101366,0,0,0,0,0,0,0,0,0,0,1,5,0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,0,4,0.1,0.6,1.0,0.5,0.6,1.0,1.2872929423387123,0.17290371843416008,6.450904447393803
321,1,22,755,4,5,1,2,,2003,0,4,0,0.1,,4,1,1,1,4,2,0.0,2,0.0,-1.8,7.60240133566582,1,0,0,0,0,0,0,0,0,0,0,5,3,3.2,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1.8,0.0,0,4,0.1,0.6,0.0,-0.5,-0.9,0.0,,,
321,1,23,865,1,3,2,2,25.0,1019,1,5,2,0.5,,4,4,1,0,-1,1,0.25,2,0.0,0.0,6.92657703322272,0,0,0,0,0,0,0,0,0,0,0,5,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.5,2,2,0.2,0.5,1.0,0.3,0.3,0.5,0.6945757756941571,0.2109433004074592,6.7198924090039585
321,1,24,865,2,5,2,2,2.0,1620,0,4,2,0.5,,4,3,1,1,2,2,0.0,2,0.0,0.0,7.39018142822643,1,0,0,0,0,0,0,0,0,0,0,5,3,4.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-1.0,0.0,2,2,0.2,0.5,0.0,0.3,-0.5,0.0,0.21510631725103366,0.23076828926147339,6.860080157242844
321,1,25,865,3,4,1,2,2.0,1054,0,3,2,0.2,,4,2,1,1,-1,2,0.0,2,0.0,-1.2,6.96034772910131,1,0,0,0,0,0,0,0,0,0,0,5,2,2.6,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.2,-1.4,0.0,2,2,0.2,0.5,0.0,-0.3,-0.8,0.0,-0.12463680735326205,0.249093021343661,6.989659192398901
